-0.67,10.7,0.37,0.42,0.38,0.41
-0.56,10.71,0.37,0.42,0.38,0.41
-0.64,10.85,0.37,0.42,0.38,0.41
-0.53,10.79,0.37,0.42,0.38,0.41
-0.64,10.84,0.37,0.42,0.38,0.41
-0.54,10.81,0.37,0.42,0.38,0.41
-0.41,10.81,0.37,0.42,0.38,0.41
-0.39,10.8,0.37,0.42,0.38,0.41
-0.43,10.82,0.37,0.42,0.38,0.41
-0.31,10.8,0.37,0.42,0.38,0.41
-0.22,10.74,0.37,0.42,0.38,0.41
-0.37,10.75,0.37,0.42,0.38,0.41
-0.37,10.8,0.37,0.42,0.38,0.41
-0.42,10.77,0.37,0.42,0.38,0.41
-0.47,10.76,0.37,0.42,0.38,0.41
-0.44,10.64,0.37,0.42,0.38,0.41
-0.68,10.71,0.37,0.42,0.38,0.41
-0.53,11.06,0.37,0.42,0.38,0.41
-0.51,10.7,0.37,0.42,0.38,0.41
-0.18,10.75,0.37,0.42,0.38,0.41
-0.37,10.75,0.37,0.42,0.38,0.41
-0.21,10.78,0.37,0.42,0.38,0.41
-0.44,10.79,0.37,0.42,0.38,0.41
-0.42,10.76,0.37,0.42,0.38,0.41
-0.2,10.76,0.37,0.42,0.38,0.41
-0.24,10.83,0.37,0.42,0.38,0.41
-0.18,10.41,0.37,0.42,0.38,0.41
-0.42,10.38,0.37,0.42,0.38,0.41
-0.48,10.48,0.37,0.42,0.38,0.41
-0.46,9.92,0.37,0.42,0.38,0.41
-0.48,10.11,0.37,0.42,0.38,0.41
-0.44,9.83,0.37,0.42,0.38,0.41
-0.37,9.51,0.37,0.42,0.38,0.41
-0.34,9.24,0.37,0.42,0.38,0.4
-0.22,8.92,0.37,0.42,0.38,0.4
-0.43,8.35,0.38,0.42,0.38,0.4
-0.51,8.14,0.38,0.42,0.38,0.4
-0.45,7.62,0.38,0.42,0.38,0.4
-0.42,7.22,0.38,0.42,0.39,0.4
-0.48,6.69,0.38,0.42,0.39,0.4
-0.41,6.21,0.38,0.42,0.39,0.4
-0.48,5.91,0.38,0.42,0.39,0.4
-0.46,5.34,0.38,0.42,0.39,0.4
-0.54,4.92,0.38,0.42,0.39,0.4
-0.63,4.28,0.38,0.42,0.39,0.4
-0.78,3.64,0.38,0.42,0.39,0.4
-0.62,3.12,0.38,0.42,0.39,0.4
-0.6,2.35,0.38,0.42,0.39,0.4
-0.5,1.8,0.38,0.42,0.39,0.4
-0.59,1.32,0.38,0.42,0.39,0.4
-0.59,0.66,0.38,0.42,0.39,0.4
-0.65,-0.29,0.38,0.42,0.39,0.4
-0.77,-0.49,0.38,0.41,0.39,0.4
-0.71,-0.84,0.38,0.41,0.39,0.4
-0.9,-1.88,0.38,0.41,0.39,0.4
-0.79,-2.44,0.38,0.41,0.39,0.39
-0.96,-2.98,0.38,0.41,0.39,0.39
-0.87,-3.53,0.38,0.41,0.39,0.39
-0.9,-4.08,0.38,0.41,0.39,0.39
-0.86,-4.88,0.38,0.41,0.39,0.39
-1.01,-5.45,0.38,0.41,0.4,0.39
-0.93,-5.72,0.38,0.41,0.4,0.39
-0.75,-6.47,0.38,0.41,0.4,0.39
-0.91,-7.05,0.38,0.41,0.4,0.39
-0.97,-7.35,0.38,0.41,0.4,0.39
-0.91,-7.71,0.38,0.41,0.4,0.39
-0.9,-8.18,0.38,0.41,0.4,0.38
-0.96,-8.47,0.38,0.41,0.4,0.38
-1.03,-8.65,0.38,0.41,0.4,0.38
-1.01,-9.1,0.38,0.41,0.4,0.38
-0.86,-9.67,0.38,0.41,0.4,0.38
-0.86,-9.83,0.38,0.41,0.4,0.38
-0.98,-9.87,0.38,0.41,0.4,0.38
-0.87,-10.65,0.37,0.41,0.4,0.38
-1.17,-11.01,0.37,0.41,0.4,0.38
-0.89,-11.36,0.37,0.41,0.4,0.38
-0.88,-11.98,0.37,0.41,0.4,0.38
-0.96,-11.81,0.37,0.41,0.4,0.38
-1.09,-12.63,0.37,0.41,0.4,0.38
-1.18,-13.36,0.37,0.41,0.4,0.37
-1.04,-13.43,0.37,0.4,0.4,0.37
-0.84,-13.76,0.37,0.4,0.4,0.37
-0.92,-14.49,0.37,0.4,0.4,0.37
-1.15,-14.52,0.37,0.4,0.4,0.37
-1.24,-15,0.37,0.4,0.4,0.37
-1.02,-15.79,0.37,0.4,0.4,0.37
-1.03,-16.24,0.37,0.4,0.4,0.37
-1.02,-16.16,0.37,0.4,0.4,0.37
-1.12,-16.3,0.37,0.4,0.4,0.37
-1.36,-16.71,0.37,0.4,0.4,0.36
-1.29,-17,0.37,0.4,0.4,0.36
-1.18,-17.55,0.37,0.4,0.4,0.36
-1.03,-17.79,0.37,0.4,0.4,0.36
-1.02,-17.94,0.36,0.4,0.4,0.36
-0.96,-18.3,0.36,0.4,0.4,0.36
-1.13,-18.46,0.36,0.4,0.4,0.36
-1.19,-18.54,0.36,0.4,0.4,0.36
-1.13,-18.75,0.36,0.4,0.4,0.36
-1.21,-18.87,0.36,0.4,0.4,0.36
-1.35,-18.8,0.36,0.39,0.4,0.36
-1.37,-18.65,0.36,0.39,0.4,0.36
-1.17,-18.89,0.36,0.39,0.4,0.36
-1.2,-18.79,0.36,0.4,0.4,0.36
-1.17,-18.65,0.36,0.4,0.4,0.36
-1.29,-18.58,0.36,0.4,0.4,0.36
-1.24,-18.67,0.36,0.4,0.4,0.36
-1.14,-18.59,0.36,0.4,0.4,0.36
-1.12,-18.36,0.36,0.39,0.4,0.36
-1.09,-18.89,0.36,0.4,0.4,0.36
-1.58,-18.94,0.36,0.39,0.4,0.36
-1.05,-18.82,0.36,0.4,0.4,0.36
-1.11,-19.02,0.36,0.4,0.4,0.36
-1.5,-18.68,0.36,0.4,0.4,0.36
-1.28,-18.86,0.36,0.4,0.4,0.36
-1.57,-18.35,0.36,0.39,0.4,0.36
-1.17,-18.65,0.36,0.4,0.4,0.36
-1.49,-18.51,0.36,0.4,0.4,0.36
-1.09,-18.73,0.36,0.39,0.4,0.36
-1.38,-18.89,0.36,0.4,0.4,0.36
-1.3,-18.78,0.36,0.4,0.4,0.36
-1.44,-18.78,0.36,0.4,0.4,0.36
-1.21,-18.96,0.36,0.4,0.4,0.36
-1.06,-18.92,0.36,0.4,0.4,0.36
-1.33,-18.62,0.36,0.4,0.4,0.36
-0.86,-18.64,0.36,0.4,0.4,0.36
-0.1,-18.42,0.36,0.4,0.4,0.36
-0.44,-18.6,0.36,0.39,0.4,0.36
-1.07,-18.87,0.36,0.4,0.4,0.36
-1.29,-19.15,0.36,0.39,0.4,0.36
-1.45,-19.27,0.36,0.39,0.4,0.36
-1.39,-19.63,0.36,0.39,0.4,0.35
-0.78,-19.57,0.36,0.39,0.4,0.35
-0.67,-20.14,0.36,0.39,0.4,0.35
-0.52,-20.11,0.36,0.39,0.4,0.35
-1.2,-20.13,0.36,0.39,0.4,0.35
-1.28,-20.29,0.36,0.39,0.4,0.35
-1.28,-20.29,0.36,0.39,0.4,0.35
-1.5,-19.94,0.36,0.39,0.4,0.35
-1.17,-20.19,0.36,0.39,0.4,0.35
-1.22,-20.32,0.36,0.39,0.4,0.35
-1.1,-20.55,0.36,0.39,0.4,0.35
-1.58,-20.14,0.36,0.39,0.4,0.35
-1.16,-20.32,0.36,0.39,0.4,0.35
-1.34,-20.29,0.36,0.39,0.4,0.35
-1.37,-20.64,0.36,0.39,0.4,0.35
-1.22,-20.67,0.36,0.39,0.4,0.35
-1.34,-21.33,0.36,0.39,0.4,0.35
-1.18,-21.77,0.36,0.39,0.4,0.35
-1.28,-22.47,0.36,0.39,0.4,0.34
-1.23,-22.67,0.35,0.39,0.4,0.34
-1.34,-23.33,0.35,0.39,0.4,0.34
-1.37,-23.76,0.35,0.38,0.4,0.34
-1.34,-23.92,0.35,0.38,0.4,0.34
-1.36,-24.33,0.35,0.38,0.4,0.34
-1.4,-24.57,0.35,0.38,0.4,0.34
-1.47,-24.99,0.35,0.38,0.4,0.33
-1.56,-24.98,0.35,0.38,0.4,0.33
-1.36,-25.7,0.35,0.38,0.4,0.33
-1.32,-25.76,0.35,0.38,0.4,0.33
-1.5,-26.03,0.35,0.38,0.4,0.33
-1.54,-26.27,0.35,0.38,0.4,0.33
-1.4,-26.32,0.35,0.38,0.4,0.33
-1.41,-26.57,0.35,0.38,0.4,0.33
-1.39,-26.79,0.35,0.38,0.4,0.33
-1.81,-26.71,0.35,0.38,0.4,0.33
-1.71,-26.5,0.35,0.38,0.4,0.33
-1.66,-26.79,0.35,0.38,0.4,0.33
-1.3,-26.39,0.35,0.38,0.4,0.33
-0.95,-26.75,0.34,0.38,0.4,0.33
-0.94,-27.26,0.34,0.38,0.4,0.32
-1.23,-27.65,0.34,0.37,0.4,0.32
-1.23,-28.26,0.34,0.37,0.39,0.32
-1.34,-28.81,0.33,0.37,0.39,0.31
-1.38,-30.2,0.33,0.36,0.39,0.31
-1.38,-30.89,0.33,0.36,0.39,0.3
-1.5,-31.15,0.33,0.36,0.39,0.3
-1.4,-31.74,0.33,0.36,0.39,0.3
-1.58,-32.17,0.32,0.36,0.39,0.3
-1.45,-32.72,0.32,0.36,0.39,0.3
-1.61,-33.15,0.32,0.35,0.39,0.3
-1.45,-33.57,0.32,0.35,0.39,0.29
-1.61,-33.98,0.32,0.35,0.39,0.29
-1.5,-34.67,0.31,0.35,0.39,0.29
-1.72,-34.88,0.31,0.35,0.39,0.29
-1.51,-35.97,0.31,0.34,0.39,0.28
-1.7,-36.17,0.31,0.34,0.39,0.28
-1.85,-36.92,0.3,0.34,0.39,0.28
-1.74,-37.89,0.3,0.34,0.39,0.27
-1.66,-38.14,0.3,0.34,0.39,0.27
-1.83,-38.86,0.29,0.33,0.39,0.26
-1.88,-39.48,0.29,0.33,0.39,0.26
-1.67,-40.22,0.29,0.33,0.39,0.25
-1.84,-41.06,0.28,0.32,0.39,0.25
-1.96,-41.38,0.28,0.32,0.39,0.25
