-0.49,-3.77,0.38,0.39,0.4,0.42
-0.52,-3.99,0.38,0.39,0.4,0.42
-0.59,-4.21,0.38,0.39,0.4,0.42
-0.42,-4.93,0.38,0.39,0.4,0.42
-0.6,-5.34,0.38,0.39,0.4,0.42
-0.59,-5.76,0.38,0.39,0.4,0.42
-0.48,-6.34,0.38,0.39,0.4,0.42
-0.56,-6.54,0.38,0.39,0.4,0.42
-0.45,-7.15,0.38,0.38,0.4,0.42
-0.73,-7.49,0.38,0.38,0.4,0.42
-0.57,-7.65,0.38,0.38,0.4,0.42
-0.48,-8.45,0.38,0.38,0.4,0.42
-0.67,-8.83,0.38,0.38,0.4,0.42
-0.64,-9.35,0.38,0.38,0.4,0.42
-0.61,-9.88,0.38,0.38,0.4,0.41
-0.57,-10.39,0.38,0.38,0.4,0.41
-0.65,-10.74,0.38,0.38,0.4,0.41
-0.7,-11.36,0.38,0.38,0.4,0.41
-0.77,-11.57,0.38,0.38,0.4,0.41
-0.77,-12.01,0.38,0.38,0.4,0.41
-0.7,-12.46,0.38,0.38,0.4,0.41
-0.65,-12.97,0.38,0.38,0.4,0.41
-0.82,-13.41,0.38,0.38,0.4,0.41
-0.63,-13.8,0.38,0.38,0.4,0.41
-0.8,-14.31,0.38,0.38,0.4,0.4
-0.91,-14.66,0.38,0.38,0.4,0.4
-0.75,-14.93,0.38,0.38,0.4,0.4
-0.91,-15.25,0.37,0.38,0.4,0.4
-0.77,-15.36,0.37,0.38,0.4,0.4
-0.76,-15.46,0.37,0.38,0.4,0.4
-1.04,-15.68,0.37,0.38,0.4,0.4
-0.63,-15.78,0.37,0.38,0.4,0.4
-0.4,-16.39,0.37,0.37,0.4,0.4
-0.88,-16.39,0.37,0.37,0.4,0.4
-0.53,-16.41,0.37,0.37,0.4,0.4
-0.8,-16.7,0.37,0.37,0.4,0.4
-0.58,-17.16,0.37,0.37,0.4,0.4
-0.58,-17.27,0.37,0.37,0.4,0.39
-1,-17.52,0.37,0.37,0.4,0.39
-1.06,-17.67,0.37,0.37,0.4,0.39
-0.92,-18.32,0.37,0.37,0.4,0.39
-1.02,-18.55,0.37,0.37,0.4,0.39
-0.88,-18.88,0.37,0.37,0.4,0.39
-0.89,-19.45,0.37,0.37,0.4,0.39
-0.75,-19.44,0.37,0.37,0.4,0.39
-1.01,-19.65,0.37,0.37,0.4,0.39
-1.39,-20.06,0.37,0.37,0.4,0.39
-1.15,-20.24,0.37,0.36,0.4,0.39
-1.23,-20.73,0.37,0.36,0.4,0.38
-0.83,-21.09,0.37,0.36,0.4,0.38
-1.24,-21.33,0.37,0.36,0.4,0.38
-1.09,-21.45,0.37,0.36,0.4,0.38
-1.04,-21.63,0.37,0.36,0.4,0.38
-0.78,-21.86,0.37,0.36,0.4,0.38
-1.1,-22.06,0.37,0.36,0.4,0.38
-0.65,-22.46,0.37,0.36,0.4,0.38
-0.96,-22.86,0.37,0.36,0.4,0.38
-0.99,-23.26,0.36,0.36,0.4,0.38
-0.71,-23.77,0.36,0.36,0.4,0.37
-0.86,-24.08,0.36,0.36,0.4,0.37
-0.9,-24.49,0.36,0.36,0.4,0.37
-1.06,-25.37,0.36,0.35,0.4,0.37
-1.34,-25.61,0.36,0.35,0.4,0.37
-1.39,-26.11,0.36,0.35,0.39,0.37
-1.1,-26.65,0.36,0.35,0.39,0.36
-1,-27.03,0.36,0.35,0.39,0.36
-0.99,-27.77,0.35,0.35,0.39,0.36
-1.06,-28.08,0.35,0.35,0.39,0.36
-0.96,-28.66,0.35,0.34,0.39,0.35
-0.96,-28.94,0.35,0.34,0.39,0.35
-0.99,-29.66,0.35,0.34,0.39,0.35
-1.19,-29.86,0.35,0.34,0.39,0.35
-1.12,-30.61,0.35,0.34,0.39,0.34
-1.15,-31.02,0.34,0.34,0.39,0.34
-1.09,-31.66,0.34,0.33,0.39,0.34
-0.96,-32.15,0.34,0.33,0.39,0.34
-1.25,-32.43,0.34,0.33,0.39,0.33
-1.33,-33.15,0.34,0.33,0.39,0.33
-1.09,-33.18,0.34,0.33,0.38,0.33
-1.01,-33.87,0.34,0.33,0.38,0.33
-1.07,-34.17,0.34,0.33,0.38,0.32
-1.19,-34.43,0.33,0.32,0.38,0.32
-1.09,-35.04,0.33,0.32,0.38,0.32
-1.18,-35.27,0.33,0.32,0.38,0.32
-1.15,-35.79,0.33,0.32,0.38,0.32
-1.22,-35.93,0.33,0.32,0.38,0.31
-1.47,-36.66,0.33,0.32,0.38,0.31
-1.24,-36.94,0.33,0.31,0.38,0.31
-1.18,-37.15,0.32,0.31,0.38,0.3
-1.16,-37.73,0.32,0.31,0.38,0.3
-1.28,-38.28,0.32,0.31,0.38,0.3
-1.31,-38.94,0.32,0.3,0.37,0.29
-1.39,-39.27,0.31,0.3,0.37,0.29
-1.12,-39.85,0.31,0.3,0.37,0.28
-1.39,-40.65,0.31,0.3,0.37,0.28
-1.5,-40.91,0.31,0.3,0.37,0.27
-1.3,-41.54,0.3,0.29,0.37,0.27
-1.44,-41.87,0.3,0.29,0.37,0.27
-1.41,-42.5,0.3,0.29,0.37,0.26
-1.43,-43.1,0.3,0.29,0.37,0.26
-1.41,-43.48,0.29,0.29,0.36,0.25
-1.4,-44,0.29,0.28,0.36,0.25
-1.58,-44.26,0.29,0.28,0.36,0.25
-1.42,-44.72,0.29,0.28,0.36,0.24
-1.4,-45.09,0.29,0.28,0.36,0.24
-1.46,-45.49,0.28,0.28,0.36,0.24
-1.68,-45.96,0.28,0.28,0.36,0.24
-1.5,-45.99,0.28,0.28,0.36,0.24
-1.77,-46.07,0.28,0.28,0.36,0.23
-1.55,-46.58,0.28,0.27,0.36,0.23
-1.41,-46.52,0.28,0.27,0.36,0.23
-1.45,-46.95,0.28,0.27,0.35,0.23
-1.57,-47.35,0.28,0.27,0.35,0.23
-1.56,-47.38,0.27,0.27,0.35,0.22
-1.55,-48.08,0.27,0.27,0.35,0.22
-1.41,-48.34,0.27,0.27,0.35,0.22
-1.76,-48.68,0.27,0.27,0.35,0.22
-1.56,-49.05,0.27,0.26,0.35,0.21
-1.45,-49.66,0.26,0.26,0.35,0.21
-1.69,-49.96,0.26,0.26,0.35,0.2
-1.62,-50.44,0.26,0.26,0.34,0.2
-1.62,-51.11,0.26,0.26,0.34,0.2
-1.66,-51.45,0.25,0.25,0.34,0.19
-1.69,-51.81,0.25,0.25,0.34,0.19
-1.74,-52.48,0.25,0.25,0.33,0.18
-1.47,-53.13,0.25,0.25,0.33,0.18
-1.68,-52.94,0.24,0.25,0.33,0.17
-1.63,-53.98,0.24,0.24,0.33,0.17
-1.72,-54.23,0.24,0.24,0.33,0.17
-1.66,-54.68,0.24,0.24,0.33,0.16
-1.83,-54.75,0.24,0.24,0.32,0.16
-1.7,-55.42,0.23,0.24,0.32,0.16
-1.91,-55.06,0.23,0.24,0.32,0.15
-1.58,-55.93,0.23,0.23,0.32,0.15
-1.91,-56.28,0.23,0.23,0.32,0.15
-1.96,-56.43,0.23,0.23,0.32,0.15
-1.99,-56.58,0.23,0.23,0.32,0.14
-1.83,-57.12,0.22,0.23,0.32,0.14
-1.66,-56.8,0.22,0.23,0.31,0.14
-1.87,-58.15,0.22,0.22,0.31,0.13
-1.94,-57.89,0.22,0.22,0.31,0.13
-1.88,-58.67,0.22,0.22,0.31,0.12
-1.79,-58.76,0.21,0.22,0.31,0.12
-1.84,-59.6,0.21,0.21,0.31,0.12
-1.88,-60.05,0.21,0.21,0.3,0.11
-1.94,-60.09,0.21,0.21,0.3,0.11
-1.87,-61.07,0.2,0.21,0.3,0.1
-1.82,-61.38,0.2,0.2,0.29,0.09
-1.84,-61.93,0.2,0.2,0.29,0.09
-1.97,-62.54,0.19,0.2,0.29,0.09
-2.04,-62.52,0.19,0.19,0.29,0.08
-1.96,-63.53,0.19,0.19,0.29,0.08
-1.72,-63.41,0.19,0.19,0.28,0.08
-1.88,-64.09,0.19,0.19,0.28,0.07
-1.92,-64.56,0.18,0.18,0.28,0.07
-1.99,-64.57,0.18,0.18,0.28,0.07
-2.04,-65.67,0.18,0.18,0.28,0.06
-1.78,-65.11,0.18,0.18,0.27,0.06
-1.88,-66.36,0.18,0.17,0.27,0.06
-1.77,-66.34,0.17,0.17,0.27,0.06
-1.99,-66.46,0.17,0.17,0.27,0.05
-2.02,-67.03,0.17,0.17,0.27,0.05
-1.95,-66.86,0.17,0.17,0.27,0.05
-1.89,-67.34,0.17,0.17,0.27,0.05
-1.9,-67.44,0.17,0.16,0.26,0.05
-1.94,-67.72,0.17,0.16,0.26,0.05
-2.02,-68.09,0.16,0.16,0.26,0.04
-1.98,-68.87,0.16,0.16,0.26,0.04
-1.93,-68.13,0.16,0.16,0.26,0.04
-1.89,-69.11,0.16,0.15,0.26,0.04
-1.89,-69.13,0.16,0.15,0.25,0.04
-1.94,-69.6,0.16,0.15,0.25,0.03
-2.04,-69.56,0.15,0.15,0.25,0.03
-2.04,-70,0.15,0.15,0.25,0.03
-2.04,-70.49,0.15,0.14,0.25,0.03
-1.93,-70.46,0.15,0.14,0.24,0.03
-2.03,-71.13,0.15,0.14,0.24,0.03
-2.08,-70.94,0.15,0.14,0.24,0.03
-2.04,-71.43,0.14,0.13,0.24,0.03
-1.97,-71.53,0.14,0.13,0.24,0.02
-2.15,-71.91,0.14,0.13,0.24,0.02
-1.99,-71.99,0.14,0.13,0.24,0.02
-1.99,-72.37,0.14,0.13,0.24,0.02
